Description,DescriptionLen,SpecialChar,UserGender,UserFan,UserFollow,UserWeibo,UserVerified,LoyalFan,Vip
1.0,8.0,1.0,0.0,315.0,946.0,26286.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,65.0,5.0,0.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,75.0,401.0,171.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,19.0,96.0,79.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,48.0,120.0,858.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,4.0,118.0,140.0,0.0,0.0,0.0
1.0,16.0,0.0,0.0,393.0,104.0,24.0,0.0,0.0,1.0
1.0,11.0,0.0,1.0,54.0,37.0,196.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,23.0,301.0,199.0,0.0,0.0,0.0
1.0,21.0,6.0,1.0,281.0,327.0,1692.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,40.0,78.0,101.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,292.0,721.0,17249.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,99.0,1454.0,2456.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,20.0,53.0,29.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,624.0,501.0,261.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,65.0,204.0,139.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,109.0,500.0,0.0,0.0,0.0
1.0,13.0,0.0,0.0,10525.0,695.0,4752.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,576.0,740.0,969.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,124.0,319.0,859.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,32.0,61.0,114.0,0.0,0.0,0.0
1.0,3.0,3.0,1.0,114.0,294.0,1170.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,132.0,598.0,21.0,0.0,0.0,0.0
1.0,23.0,7.0,1.0,124.0,824.0,5918.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,135.0,2289.0,348.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,74.0,260.0,42.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,277.0,516.0,8041.0,0.0,0.0,0.0
1.0,14.0,0.0,1.0,50.0,101.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,17.0,135.0,603.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,8.0,138.0,347.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2453.0,304.0,1241.0,0.0,0.0,0.0
1.0,16.0,9.0,1.0,51.0,123.0,403.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,25.0,58.0,93.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,77.0,370.0,334.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,80.0,1476.0,9993.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,22.0,866.0,312.0,0.0,0.0,0.0
1.0,12.0,3.0,1.0,1184.0,4471.0,14423.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,84.0,327.0,949.0,0.0,0.0,0.0
1.0,8.0,1.0,0.0,403.0,676.0,5805.0,1.0,0.0,0.0
1.0,21.0,2.0,0.0,228.0,252.0,149.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,22.0,312.0,123.0,0.0,0.0,0.0
1.0,0.0,2.0,1.0,664.0,1004.0,572.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,226.0,1122.0,3306.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,240.0,165.0,886.0,0.0,0.0,0.0
1.0,0.0,14.0,1.0,61.0,169.0,121.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,302.0,2238.0,26879.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,39.0,307.0,6038.0,0.0,0.0,0.0
1.0,11.0,3.0,0.0,305.0,1295.0,3768.0,0.0,0.0,0.0
1.0,12.0,5.0,1.0,346.0,1152.0,7729.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,42.0,60.0,5.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,49.0,208.0,127.0,0.0,0.0,0.0
1.0,12.0,17.0,0.0,1305.0,756.0,2154.0,0.0,0.0,1.0
1.0,8.0,1.0,0.0,289.0,1546.0,1887.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,74.0,891.0,348.0,0.0,0.0,0.0
1.0,10.0,1.0,0.0,48.0,285.0,521.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,43.0,69.0,99.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,698.0,356.0,614.0,0.0,0.0,0.0
1.0,19.0,1.0,1.0,81.0,272.0,341.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,27.0,73.0,55.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,51.0,173.0,122.0,0.0,0.0,0.0
1.0,13.0,1.0,1.0,39.0,110.0,12.0,0.0,0.0,0.0
1.0,6.0,2.0,0.0,71.0,505.0,114.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,82.0,180.0,178.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,68.0,275.0,496.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,24.0,25.0,58.0,0.0,0.0,0.0
1.0,9.0,0.0,0.0,87.0,94.0,30.0,1.0,1.0,1.0
1.0,12.0,1.0,0.0,116.0,317.0,1114.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,18.0,52.0,84.0,0.0,1.0,0.0
1.0,9.0,0.0,0.0,1499.0,339.0,1758.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,20.0,39.0,218.0,0.0,0.0,0.0
1.0,11.0,0.0,1.0,133.0,193.0,43.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,49.0,109.0,311.0,0.0,0.0,0.0
1.0,9.0,2.0,0.0,1139.0,252.0,433.0,1.0,0.0,1.0
1.0,10.0,1.0,0.0,81.0,410.0,1712.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,120.0,116.0,8.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,64.0,321.0,9085.0,0.0,0.0,0.0
1.0,14.0,2.0,1.0,38.0,415.0,1477.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,90.0,115.0,3.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,191.0,2120.0,32534.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,26.0,26.0,32.0,0.0,0.0,0.0
1.0,9.0,3.0,0.0,85.0,80.0,67.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,961799.0,387.0,1570.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,227.0,183.0,1.0,0.0,0.0,0.0
1.0,0.0,5.0,1.0,122.0,609.0,370.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,35.0,330.0,6.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,82.0,134.0,133.0,0.0,1.0,0.0
1.0,19.0,5.0,1.0,79.0,327.0,305.0,0.0,0.0,0.0
1.0,12.0,0.0,1.0,169.0,506.0,1214.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,30.0,1695.0,548.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,128.0,1790.0,4334.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,102.0,224.0,89.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,171.0,254.0,3410.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,49.0,169.0,474.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,107.0,715.0,1222.0,0.0,0.0,1.0
1.0,64.0,8.0,1.0,261.0,392.0,6080.0,1.0,0.0,1.0
1.0,13.0,0.0,1.0,32.0,644.0,318.0,0.0,0.0,1.0
1.0,28.0,2.0,1.0,89.0,49.0,382.0,0.0,0.0,0.0
1.0,40.0,3.0,1.0,262.0,444.0,1225.0,0.0,0.0,0.0
1.0,3.0,6.0,1.0,149.0,472.0,2695.0,0.0,0.0,0.0
1.0,10.0,1.0,1.0,1137.0,291.0,1184.0,0.0,0.0,0.0
1.0,6.0,3.0,1.0,3.0,92.0,102.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,26.0,86.0,194.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,365.0,349.0,2948.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,465.0,543.0,1637.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,28.0,66.0,67.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,4699.0,539.0,2394.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,52.0,178.0,176.0,0.0,0.0,0.0
1.0,7.0,0.0,0.0,183.0,895.0,301.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,441.0,293.0,653.0,0.0,0.0,0.0
1.0,27.0,1.0,1.0,119.0,783.0,5.0,0.0,0.0,0.0
1.0,9.0,2.0,1.0,228.0,253.0,1500.0,0.0,0.0,0.0
1.0,17.0,1.0,0.0,114.0,289.0,882.0,0.0,0.0,0.0
1.0,10.0,3.0,1.0,22.0,241.0,92.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,86.0,702.0,271.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,8.0,89.0,79.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,427.0,2344.0,8364.0,0.0,0.0,0.0
1.0,16.0,3.0,0.0,68.0,835.0,1615.0,0.0,0.0,0.0
1.0,5.0,1.0,0.0,160.0,535.0,970.0,0.0,0.0,0.0
1.0,11.0,0.0,1.0,176.0,307.0,48.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,146.0,436.0,1389.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,38.0,63.0,15.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,13.0,526.0,1385.0,0.0,0.0,0.0
1.0,19.0,1.0,0.0,219.0,229.0,3209.0,0.0,0.0,0.0
1.0,24.0,1.0,1.0,71.0,164.0,1622.0,0.0,0.0,0.0
1.0,16.0,1.0,1.0,124.0,459.0,422.0,0.0,0.0,0.0
1.0,25.0,0.0,0.0,68.0,305.0,1819.0,0.0,0.0,1.0
1.0,3.0,0.0,0.0,1363.0,1638.0,1876.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,101.0,265.0,25.0,0.0,0.0,0.0
1.0,48.0,9.0,0.0,57.0,108.0,821.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,427.0,331.0,6884.0,0.0,1.0,0.0
1.0,8.0,1.0,1.0,411.0,122.0,310.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,367.0,13.0,681.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,418.0,10.0,65.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,458.0,504.0,3239.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,4.0,10.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,74.0,282.0,805.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,20.0,25.0,80.0,0.0,0.0,0.0
1.0,23.0,3.0,1.0,807.0,251.0,602.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,37.0,31.0,387.0,0.0,0.0,0.0
1.0,12.0,1.0,1.0,39.0,428.0,369.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,98.0,317.0,1149.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,65.0,95.0,789.0,0.0,1.0,0.0
1.0,11.0,1.0,0.0,199.0,124.0,8253.0,0.0,0.0,0.0
1.0,27.0,1.0,1.0,198.0,854.0,1119.0,0.0,0.0,1.0
1.0,14.0,0.0,1.0,67.0,171.0,133.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,174.0,652.0,659.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1025.0,4907.0,74677.0,0.0,0.0,0.0
1.0,4.0,1.0,0.0,105.0,215.0,501.0,0.0,0.0,0.0
1.0,12.0,0.0,0.0,161.0,641.0,11421.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,72.0,553.0,2200.0,0.0,0.0,0.0
1.0,34.0,13.0,1.0,90.0,586.0,400.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2.0,29.0,5.0,0.0,0.0,0.0
1.0,33.0,5.0,0.0,1600.0,305.0,2608.0,1.0,0.0,0.0
1.0,8.0,0.0,1.0,30.0,42.0,5.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,25.0,97.0,151.0,0.0,0.0,0.0
1.0,3.0,31.0,0.0,447.0,397.0,14023.0,0.0,0.0,1.0
1.0,7.0,0.0,1.0,167.0,341.0,839.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,63.0,619.0,698.0,0.0,0.0,0.0
1.0,17.0,0.0,0.0,258.0,728.0,105.0,0.0,0.0,0.0
1.0,8.0,3.0,1.0,67.0,380.0,736.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,131.0,814.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,37.0,570.0,455.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,1044.0,287.0,50.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,5.0,136.0,52.0,0.0,0.0,1.0
1.0,16.0,2.0,1.0,135.0,213.0,9798.0,0.0,0.0,0.0
1.0,14.0,1.0,1.0,243.0,1004.0,1307.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,238.0,162.0,29.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,31.0,72.0,268.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,14.0,430.0,121.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,30.0,85.0,34.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,80.0,39.0,3.0,0.0,0.0,0.0
1.0,27.0,2.0,1.0,88.0,1554.0,698.0,0.0,0.0,1.0
1.0,7.0,0.0,0.0,86.0,521.0,1285.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,32.0,388.0,7.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,46.0,124.0,176.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,77.0,750.0,545.0,0.0,0.0,0.0
1.0,6.0,1.0,0.0,236.0,1325.0,8505.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,161.0,778.0,5420.0,0.0,0.0,0.0
1.0,2.0,10.0,1.0,193.0,62.0,194.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,65.0,219.0,380.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,205.0,68.0,1765.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,4.0,19.0,29.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,18.0,156.0,416.0,0.0,0.0,0.0
1.0,8.0,3.0,1.0,81.0,369.0,131.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,95.0,167.0,628.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,73.0,370.0,3167.0,0.0,0.0,1.0
1.0,3.0,1.0,1.0,62.0,489.0,1321.0,0.0,0.0,0.0
1.0,18.0,1.0,1.0,2.0,160.0,516.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,678.0,632.0,9.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,7.0,27.0,16.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,156.0,365.0,3381.0,0.0,0.0,1.0
1.0,17.0,0.0,0.0,195.0,156.0,4944.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,30.0,476.0,434.0,0.0,0.0,0.0
1.0,5.0,3.0,1.0,51.0,34.0,47.0,0.0,0.0,0.0
1.0,0.0,6.0,1.0,41.0,909.0,1030.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,280.0,1901.0,198.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1.0,26.0,2.0,1.0,3467.0,451.0,6342.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,18.0,100.0,70.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,177.0,367.0,5660.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,13.0,25.0,2.0,0.0,0.0,0.0
1.0,12.0,1.0,0.0,265.0,4435.0,12728.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,116.0,940.0,395.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,189.0,3743.0,2070.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,24.0,425.0,81.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,43.0,274.0,2.0,0.0,0.0,0.0
1.0,22.0,2.0,1.0,35.0,462.0,937.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,7.0,116.0,250.0,0.0,0.0,0.0
1.0,25.0,0.0,1.0,56.0,140.0,170.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,72.0,34.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,1.0,16.0,573.0,705.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,24.0,154.0,424.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,12.0,25.0,14.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,68.0,2386.0,1796.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,3.0,26.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,94.0,290.0,179.0,0.0,0.0,1.0
1.0,2.0,0.0,1.0,10645.0,127.0,2.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,36.0,30.0,374.0,0.0,0.0,0.0
1.0,9.0,1.0,1.0,151.0,59.0,135.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,32.0,150.0,3264.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,74.0,272.0,137.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,93.0,851.0,15504.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,224.0,174.0,711.0,0.0,0.0,0.0
1.0,11.0,0.0,0.0,125.0,516.0,11.0,0.0,0.0,0.0
1.0,11.0,0.0,1.0,138.0,498.0,4068.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,33.0,76.0,323.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,68.0,492.0,40.0,0.0,0.0,0.0
1.0,10.0,2.0,1.0,15.0,89.0,41.0,0.0,0.0,0.0
1.0,27.0,3.0,1.0,189.0,1881.0,11024.0,0.0,0.0,1.0
1.0,8.0,3.0,0.0,335.0,1304.0,6529.0,0.0,0.0,0.0
1.0,12.0,1.0,1.0,71.0,575.0,105.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,271.0,484.0,1267.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,11.0,67.0,105.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,43.0,383.0,662.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,114.0,330.0,1129.0,0.0,0.0,0.0
1.0,3.0,3.0,1.0,170.0,136.0,1358.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,170.0,24.0,8.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,19.0,228.0,280.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,82.0,334.0,5159.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,1848.0,403.0,644.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,32.0,376.0,1517.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,91.0,339.0,103.0,0.0,1.0,0.0
1.0,7.0,0.0,1.0,165.0,704.0,2490.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,6.0,77.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,44.0,182.0,63.0,0.0,0.0,0.0
1.0,13.0,1.0,0.0,109.0,671.0,25.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,29.0,87.0,51.0,0.0,0.0,0.0
1.0,21.0,17.0,1.0,338.0,265.0,8670.0,0.0,0.0,0.0
1.0,14.0,1.0,0.0,54.0,335.0,6144.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,67.0,533.0,269.0,0.0,0.0,0.0
1.0,4.0,5.0,1.0,249.0,743.0,2861.0,0.0,0.0,1.0
1.0,55.0,1.0,1.0,694.0,692.0,932.0,0.0,0.0,1.0
1.0,4.0,0.0,1.0,46.0,186.0,3.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,36.0,109.0,20.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,41.0,769.0,3410.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,38.0,131.0,750.0,0.0,0.0,0.0
1.0,0.0,7.0,1.0,49.0,181.0,556.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,126.0,1602.0,7652.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,34.0,1199.0,715.0,0.0,0.0,0.0
1.0,8.0,1.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0
1.0,23.0,3.0,0.0,23.0,132.0,99.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,91.0,554.0,7777.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,5485.0,496.0,1301.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,29.0,181.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,9.0,35.0,121.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,39.0,307.0,2178.0,0.0,0.0,0.0
1.0,19.0,2.0,0.0,378.0,862.0,614.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,107.0,775.0,1105.0,0.0,0.0,0.0
1.0,24.0,2.0,1.0,10.0,67.0,299.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,85.0,503.0,585.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,7.0,170.0,3546.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,38.0,33.0,5.0,0.0,0.0,0.0
1.0,14.0,4.0,1.0,67.0,123.0,367.0,0.0,0.0,0.0
1.0,10.0,0.0,0.0,53.0,468.0,1402.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,81.0,48.0,352.0,0.0,0.0,0.0
1.0,8.0,2.0,1.0,79.0,254.0,48.0,0.0,1.0,0.0
1.0,10.0,2.0,0.0,85.0,251.0,769.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,164.0,44.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,80.0,185.0,253.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,62.0,892.0,1605.0,0.0,0.0,0.0
1.0,5.0,0.0,1.0,28.0,657.0,780.0,0.0,0.0,0.0
1.0,18.0,2.0,1.0,65.0,237.0,191.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,88.0,303.0,253.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,24.0,87.0,102.0,0.0,0.0,0.0
1.0,14.0,4.0,1.0,31.0,572.0,139.0,0.0,0.0,0.0
1.0,7.0,0.0,1.0,32.0,151.0,1151.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,25.0,14.0,30.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,6.0,65.0,26.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,33.0,222.0,86.0,0.0,0.0,0.0
1.0,18.0,1.0,1.0,33.0,81.0,77.0,0.0,0.0,0.0
1.0,0.0,4.0,1.0,156.0,807.0,26.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,75.0,50.0,39.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,0.0
1.0,46.0,5.0,0.0,77.0,413.0,4611.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,22.0,149.0,125.0,0.0,0.0,0.0
1.0,0.0,9.0,1.0,44.0,308.0,14.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,42.0,105.0,195.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,178.0,1146.0,8815.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,19.0,35.0,3.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,58.0,125.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,1.0,63.0,123.0,69.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,42.0,161.0,1175.0,0.0,0.0,0.0
1.0,13.0,1.0,1.0,111.0,990.0,1496.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,103.0,228.0,93.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,41.0,106.0,209.0,0.0,0.0,0.0
1.0,14.0,0.0,1.0,149.0,305.0,105.0,0.0,0.0,0.0
1.0,20.0,0.0,0.0,1194.0,234.0,1382.0,0.0,0.0,0.0
1.0,4.0,1.0,1.0,48.0,294.0,566.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,2177.0,449.0,886.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,53.0,13.0,10.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,137.0,130.0,2615.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,72.0,91.0,48.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,13.0,868.0,7033.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,7.0,56.0,5.0,0.0,0.0,0.0
1.0,10.0,0.0,1.0,42.0,51.0,48.0,0.0,0.0,0.0
1.0,22.0,0.0,1.0,1451.0,393.0,1566.0,0.0,0.0,1.0
1.0,11.0,1.0,1.0,84.0,387.0,1286.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,120.0,6.0,0.0,0.0,0.0
1.0,11.0,1.0,1.0,143.0,866.0,1861.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,79.0,179.0,677.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,63.0,103.0,49.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,863.0,344.0,7.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,41.0,37.0,2800.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,20.0,47.0,61.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,24.0,81.0,17.0,0.0,0.0,0.0
1.0,28.0,0.0,1.0,194.0,39.0,6130.0,0.0,0.0,0.0
1.0,33.0,2.0,1.0,122.0,447.0,1253.0,0.0,0.0,0.0
1.0,12.0,12.0,1.0,75.0,146.0,438.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,280.0,743.0,509.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,50.0,13.0,3.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,86.0,114.0,22.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,6.0,10.0,5.0,0.0,0.0,0.0
1.0,17.0,2.0,1.0,169.0,177.0,2074.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,48.0,306.0,72.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,11.0,44.0,53.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,407.0,1784.0,2781.0,0.0,0.0,0.0
1.0,4.0,0.0,1.0,62.0,161.0,208.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2.0,237.0,98.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,75.0,199.0,8.0,0.0,0.0,0.0
1.0,18.0,2.0,1.0,5.0,37.0,50.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,207.0,225.0,107.0,0.0,0.0,0.0
